_source,_record,system,basis,nao,E,converged,wall_s,peak_mb,kind,mode,xc,n_iter,conv,mu_D,mu_grid_vs_analytic,step,M,steps,seed,peak_gpu_mb,E_grid5,grad_norm,E_J,lam_min,lam_max,lam_ratio,cond_V,grid_bias_mha
iso_ethanol_M144_s2.log,STEP,,,,-154.914693,,,,,,,,,,,10000,,,,,,2.01e+00,156.7702,7.33e+00,8.88e+01,8.25e-02,1.5e+08,
iso_ethanol_M144_s2.log,STEP,,,,-154.916514,,,,,,,,,,,10500,,,,,,2.15e+00,156.7660,6.02e+00,9.02e+01,6.67e-02,1.4e+08,
iso_ethanol_M144_s2.log,RESULT_PARTIAL,ethanol,,,-154.90610147,,897,,splat,,,,,,,11000,144,,,,,,,,,,,
iso_ethanol_M144_s2.log,STEP,,,,-154.918014,,,,,,,,,,,11000,,,,,,1.11e+00,156.7678,4.46e+00,9.19e+01,4.85e-02,1.5e+08,
iso_ethanol_M144_s2.log,STEP,,,,-154.919102,,,,,,,,,,,11500,,,,,,1.85e-03,156.7709,3.68e+00,9.37e+01,3.92e-02,1.6e+08,
iso_ethanol_M144_s2.log,RESULT_PARTIAL,ethanol,,,-154.90721955,,951,,splat,,,,,,,12000,144,,,,,,,,,,,
iso_ethanol_M144_s2.log,STEP,,,,-154.919694,,,,,,,,,,,11999,,,,,,1.24e-03,156.7738,3.31e+00,9.52e+01,3.48e-02,1.7e+08,
iso_ethanol_M144_s2.log,RESULT_PARTIAL,ethanol,,72,-154.90721955,,953,,splat,,pbe,,,,,,144,12000,2,205,,,,,,,,
iso_ethanol_M144_s2.log,RESULT,ethanol,,72,-154.90721955,,974,,splat,,pbe,,,,,,144,12000,2,205,-154.90723902,,,,,,,0.01946886
iso_alanine_dipeptide_M125_s1.log,STEP,,,,2191.975728,,,,,,,,,,,0,,,,,,1.52e+03,849.8353,1.26e-01,4.09e+00,3.08e-02,6.1e+03,
iso_alanine_dipeptide_M125_s1.log,STEP,,,,-486.262365,,,,,,,,,,,500,,,,,,8.73e+00,777.7812,5.52e-01,2.99e+01,1.85e-02,6.7e+04,
iso_alanine_dipeptide_M125_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-487.66025520,,135,,splat,,,,,,,1000,125,,,,,,,,,,,
iso_alanine_dipeptide_M125_s1.log,STEP,,,,-488.222393,,,,,,,,,,,1000,,,,,,9.37e+00,779.3621,7.31e-01,3.23e+01,2.26e-02,7.9e+04,
iso_alanine_dipeptide_M125_s1.log,STEP,,,,-489.015405,,,,,,,,,,,1500,,,,,,6.38e+00,778.8084,9.30e-01,3.42e+01,2.72e-02,1.8e+05,
iso_alanine_dipeptide_M125_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-488.99815530,,221,,splat,,,,,,,2000,125,,,,,,,,,,,
iso_alanine_dipeptide_M125_s1.log,STEP,,,,-489.541190,,,,,,,,,,,2000,,,,,,8.04e+00,780.2726,1.24e+00,3.77e+01,3.30e-02,2.1e+05,
iso_alanine_dipeptide_M125_s1.log,STEP,,,,-489.947725,,,,,,,,,,,2500,,,,,,1.36e+01,780.0676,1.67e+00,4.24e+01,3.94e-02,2.3e+05,
iso_alanine_dipeptide_M125_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-489.99119391,,306,,splat,,,,,,,3000,125,,,,,,,,,,,
iso_alanine_dipeptide_M125_s1.log,STEP,,,,-490.532658,,,,,,,,,,,3000,,,,,,6.39e+00,782.0872,1.66e+00,5.17e+01,3.22e-02,2.2e+05,
iso_alanine_dipeptide_M125_s1.log,STEP,,,,-490.561758,,,,,,,,,,,3500,,,,,,6.70e+00,781.6126,1.79e+00,5.20e+01,3.43e-02,2.6e+05,
iso_alanine_dipeptide_M125_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-490.32963253,,390,,splat,,,,,,,4000,125,,,,,,,,,,,
iso_alanine_dipeptide_M125_s1.log,STEP,,,,-490.803706,,,,,,,,,,,4000,,,,,,6.77e+00,782.1961,1.65e+00,6.11e+01,2.69e-02,2.9e+05,
iso_alanine_dipeptide_M125_s1.log,STEP,,,,-490.878354,,,,,,,,,,,4500,,,,,,7.14e+00,782.5476,1.60e+00,6.86e+01,2.32e-02,3.2e+05,
iso_alanine_dipeptide_M125_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-490.60445789,,465,,splat,,,,,,,5000,125,,,,,,,,,,,
iso_alanine_dipeptide_M125_s1.log,STEP,,,,-491.046435,,,,,,,,,,,5000,,,,,,6.64e+00,783.2371,1.31e+00,7.98e+01,1.65e-02,3.1e+05,
iso_alanine_dipeptide_M125_s1.log,STEP,,,,-491.180928,,,,,,,,,,,5500,,,,,,5.91e+00,783.5232,1.60e+00,7.61e+01,2.11e-02,3.2e+05,
iso_alanine_dipeptide_M125_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-490.84276830,,531,,splat,,,,,,,6000,125,,,,,,,,,,,
iso_alanine_dipeptide_M125_s1.log,STEP,,,,-491.240690,,,,,,,,,,,6000,,,,,,4.94e+00,783.6145,1.26e+00,8.27e+01,1.53e-02,3.8e+05,
iso_alanine_dipeptide_M125_s1.log,STEP,,,,-491.308328,,,,,,,,,,,6500,,,,,,4.31e+00,783.4974,1.14e+00,8.26e+01,1.39e-02,4.0e+05,
iso_alanine_dipeptide_M125_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-490.91570021,,584,,splat,,,,,,,7000,125,,,,,,,,,,,
iso_alanine_dipeptide_M125_s1.log,STEP,,,,-491.352331,,,,,,,,,,,7000,,,,,,5.56e+00,783.2516,1.08e+00,8.36e+01,1.29e-02,3.5e+05,
iso_alanine_dipeptide_M125_s1.log,STEP,,,,-491.359387,,,,,,,,,,,7500,,,,,,3.57e+00,783.1997,9.73e-01,8.42e+01,1.16e-02,3.5e+05,
iso_alanine_dipeptide_M125_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-490.93521497,,623,,splat,,,,,,,8000,125,,,,,,,,,,,
iso_alanine_dipeptide_M125_s1.log,STEP,,,,-491.361536,,,,,,,,,,,8000,,,,,,3.10e+00,783.2740,1.02e+00,8.44e+01,1.21e-02,3.5e+05,
iso_alanine_dipeptide_M125_s1.log,STEP,,,,-491.359593,,,,,,,,,,,8500,,,,,,4.33e+00,783.3206,8.30e-01,8.47e+01,9.80e-03,4.3e+05,
iso_alanine_dipeptide_M125_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-490.92618216,,666,,splat,,,,,,,9000,125,,,,,,,,,,,
iso_alanine_dipeptide_M125_s1.log,STEP,,,,-491.353614,,,,,,,,,,,9000,,,,,,6.87e+00,783.1885,8.02e-01,8.46e+01,9.48e-03,4.9e+05,
iso_alanine_dipeptide_M125_s1.log,STEP,,,,-491.369662,,,,,,,,,,,9500,,,,,,2.68e+00,783.3859,6.10e-01,8.42e+01,7.24e-03,5.5e+05,
iso_alanine_dipeptide_M125_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-490.94095177,,707,,splat,,,,,,,10000,125,,,,,,,,,,,
iso_alanine_dipeptide_M125_s1.log,STEP,,,,-491.372323,,,,,,,,,,,10000,,,,,,2.48e+00,783.4116,5.28e-01,8.42e+01,6.27e-03,5.9e+05,
iso_alanine_dipeptide_M125_s1.log,STEP,,,,-491.374678,,,,,,,,,,,10500,,,,,,2.33e+00,783.3896,4.31e-01,8.42e+01,5.12e-03,6.5e+05,
iso_alanine_dipeptide_M125_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-490.94308163,,745,,splat,,,,,,,11000,125,,,,,,,,,,,
iso_alanine_dipeptide_M125_s1.log,STEP,,,,-491.376499,,,,,,,,,,,11000,,,,,,1.23e+00,783.3930,3.06e-01,8.43e+01,3.63e-03,7.1e+05,
iso_alanine_dipeptide_M125_s1.log,STEP,,,,-491.377471,,,,,,,,,,,11500,,,,,,2.58e-03,783.3913,2.15e-01,8.42e+01,2.55e-03,7.4e+05,
iso_alanine_dipeptide_M125_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-490.94368144,,783,,splat,,,,,,,12000,125,,,,,,,,,,,
iso_alanine_dipeptide_M125_s1.log,STEP,,,,-491.377795,,,,,,,,,,,11999,,,,,,4.60e-01,783.3913,1.68e-01,8.42e+01,2.00e-03,7.6e+05,
iso_alanine_dipeptide_M125_s1.log,RESULT_PARTIAL,alanine_dipeptide,,200,-490.94368144,,786,,splat,,pbe,,,,,,125,12000,1,1158,,,,,,,,
iso_alanine_dipeptide_M125_s1.log,RESULT,alanine_dipeptide,,200,-490.94368144,,806,,splat,,pbe,,,,,,125,12000,1,1158,-490.94366587,,,,,,,-0.01556985
iso_alanine_dipeptide_M125_s2.log,STEP,,,,2300.678894,,,,,,,,,,,0,,,,,,1.56e+03,846.6103,1.58e-01,3.85e+00,4.11e-02,1.1e+04,
iso_alanine_dipeptide_M125_s2.log,STEP,,,,-486.379766,,,,,,,,,,,500,,,,,,1.21e+01,777.3132,4.71e-01,3.40e+01,1.39e-02,9.8e+04,
iso_alanine_dipeptide_M125_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-487.08899026,,135,,splat,,,,,,,1000,125,,,,,,,,,,,
iso_alanine_dipeptide_M125_s2.log,STEP,,,,-487.616717,,,,,,,,,,,1000,,,,,,9.12e+00,777.9652,7.36e-01,3.38e+01,2.18e-02,1.2e+05,
iso_alanine_dipeptide_M125_s2.log,STEP,,,,-488.610059,,,,,,,,,,,1500,,,,,,1.46e+01,777.8973,5.21e-01,3.57e+01,1.46e-02,1.9e+05,
iso_alanine_dipeptide_M125_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-488.81715912,,221,,splat,,,,,,,2000,125,,,,,,,,,,,
iso_alanine_dipeptide_M125_s2.log,STEP,,,,-489.305822,,,,,,,,,,,2000,,,,,,1.05e+01,778.9009,5.42e-01,3.28e+01,1.65e-02,2.4e+05,
iso_alanine_dipeptide_M125_s2.log,STEP,,,,-489.957246,,,,,,,,,,,2500,,,,,,8.50e+00,781.2391,1.09e+00,3.25e+01,3.34e-02,2.4e+05,
iso_alanine_dipeptide_M125_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-489.87009543,,302,,splat,,,,,,,3000,125,,,,,,,,,,,
iso_alanine_dipeptide_M125_s2.log,STEP,,,,-490.416270,,,,,,,,,,,3000,,,,,,5.93e+00,781.9570,1.04e+00,3.93e+01,2.66e-02,2.3e+05,
iso_alanine_dipeptide_M125_s2.log,STEP,,,,-490.578302,,,,,,,,,,,3500,,,,,,9.08e+00,781.7069,1.26e+00,4.97e+01,2.53e-02,2.6e+05,
iso_alanine_dipeptide_M125_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-490.90604904,,384,,splat,,,,,,,4000,125,,,,,,,,,,,
iso_alanine_dipeptide_M125_s2.log,STEP,,,,-491.512078,,,,,,,,,,,4000,,,,,,6.18e+00,781.6367,1.22e+00,5.34e+01,2.29e-02,2.8e+05,
iso_alanine_dipeptide_M125_s2.log,STEP,,,,-491.808672,,,,,,,,,,,4500,,,,,,5.79e+00,782.4309,1.63e+00,5.17e+01,3.15e-02,3.4e+05,
iso_alanine_dipeptide_M125_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-491.20081466,,458,,splat,,,,,,,5000,125,,,,,,,,,,,
iso_alanine_dipeptide_M125_s2.log,STEP,,,,-491.902213,,,,,,,,,,,5000,,,,,,5.13e+00,782.0125,1.61e+00,4.84e+01,3.34e-02,3.5e+05,
iso_alanine_dipeptide_M125_s2.log,STEP,,,,-491.926579,,,,,,,,,,,5500,,,,,,3.51e+00,781.9746,1.67e+00,4.80e+01,3.48e-02,3.5e+05,
iso_alanine_dipeptide_M125_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-491.19043378,,526,,splat,,,,,,,6000,125,,,,,,,,,,,
iso_alanine_dipeptide_M125_s2.log,STEP,,,,-491.916743,,,,,,,,,,,6000,,,,,,5.24e+00,782.0445,1.87e+00,4.57e+01,4.09e-02,3.5e+05,
iso_alanine_dipeptide_M125_s2.log,STEP,,,,-491.942844,,,,,,,,,,,6500,,,,,,3.64e+00,781.9422,1.70e+00,4.40e+01,3.87e-02,3.5e+05,
iso_alanine_dipeptide_M125_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-491.22710692,,594,,splat,,,,,,,7000,125,,,,,,,,,,,
iso_alanine_dipeptide_M125_s2.log,STEP,,,,-491.964764,,,,,,,,,,,7000,,,,,,3.15e+00,782.2390,1.54e+00,4.17e+01,3.69e-02,3.5e+05,
iso_alanine_dipeptide_M125_s2.log,STEP,,,,-491.961315,,,,,,,,,,,7500,,,,,,3.73e+00,782.3208,1.61e+00,4.42e+01,3.65e-02,3.5e+05,
iso_alanine_dipeptide_M125_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-491.23088221,,650,,splat,,,,,,,8000,125,,,,,,,,,,,
iso_alanine_dipeptide_M125_s2.log,STEP,,,,-491.977228,,,,,,,,,,,8000,,,,,,4.26e+00,782.2802,1.34e+00,4.33e+01,3.09e-02,3.5e+05,
iso_alanine_dipeptide_M125_s2.log,STEP,,,,-491.996698,,,,,,,,,,,8500,,,,,,3.03e+00,781.9806,1.12e+00,4.29e+01,2.60e-02,3.5e+05,
iso_alanine_dipeptide_M125_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-491.44130707,,710,,splat,,,,,,,9000,125,,,,,,,,,,,
iso_alanine_dipeptide_M125_s2.log,STEP,,,,-492.104799,,,,,,,,,,,9000,,,,,,5.67e+00,782.4105,6.93e-01,4.27e+01,1.62e-02,3.5e+05,
iso_alanine_dipeptide_M125_s2.log,STEP,,,,-492.148744,,,,,,,,,,,9500,,,,,,5.66e+00,782.3249,2.74e-01,4.45e+01,6.16e-03,3.5e+05,
iso_alanine_dipeptide_M125_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-491.47382971,,756,,splat,,,,,,,10000,125,,,,,,,,,,,
iso_alanine_dipeptide_M125_s2.log,STEP,,,,-492.169296,,,,,,,,,,,10000,,,,,,6.95e+00,782.3309,2.51e-01,4.54e+01,5.53e-03,4.1e+05,
iso_alanine_dipeptide_M125_s2.log,STEP,,,,-492.181796,,,,,,,,,,,10500,,,,,,4.90e+00,782.4172,1.55e-01,4.62e+01,3.35e-03,4.7e+05,
iso_alanine_dipeptide_M125_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-491.48321585,,802,,splat,,,,,,,11000,125,,,,,,,,,,,
iso_alanine_dipeptide_M125_s2.log,STEP,,,,-492.189765,,,,,,,,,,,11000,,,,,,5.62e+00,782.5066,9.41e-02,4.77e+01,1.97e-03,5.7e+05,
iso_alanine_dipeptide_M125_s2.log,STEP,,,,-492.192763,,,,,,,,,,,11500,,,,,,3.83e+00,782.5582,7.31e-02,4.84e+01,1.51e-03,6.5e+05,
iso_alanine_dipeptide_M125_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-491.48684199,,845,,splat,,,,,,,12000,125,,,,,,,,,,,
iso_alanine_dipeptide_M125_s2.log,STEP,,,,-492.194544,,,,,,,,,,,11999,,,,,,4.10e+00,782.5856,5.90e-02,4.89e+01,1.21e-03,7.5e+05,
iso_alanine_dipeptide_M125_s2.log,RESULT_PARTIAL,alanine_dipeptide,,200,-491.48684199,,847,,splat,,pbe,,,,,,125,12000,2,1158,,,,,,,,
iso_alanine_dipeptide_M125_s2.log,RESULT,alanine_dipeptide,,200,-491.48684199,,866,,splat,,pbe,,,,,,125,12000,2,1158,-491.48684742,,,,,,,0.00543548
iso_alanine_dipeptide_M125_s0.log,STEP,,,,2437.784400,,,,,,,,,,,0,,,,,,1.59e+03,861.9157,1.83e-01,4.21e+00,4.35e-02,1.5e+04,
iso_alanine_dipeptide_M125_s0.log,STEP,,,,-486.274255,,,,,,,,,,,500,,,,,,1.05e+01,775.0230,5.35e-01,3.43e+01,1.56e-02,8.8e+04,
iso_alanine_dipeptide_M125_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-487.12119529,,135,,splat,,,,,,,1000,125,,,,,,,,,,,
iso_alanine_dipeptide_M125_s0.log,STEP,,,,-487.844029,,,,,,,,,,,1000,,,,,,1.15e+01,775.9923,7.75e-01,3.23e+01,2.40e-02,1.2e+05,
iso_alanine_dipeptide_M125_s0.log,STEP,,,,-488.765996,,,,,,,,,,,1500,,,,,,7.95e+00,776.2193,8.38e-01,3.56e+01,2.36e-02,3.3e+05,
iso_alanine_dipeptide_M125_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-489.71330821,,221,,splat,,,,,,,2000,125,,,,,,,,,,,
iso_alanine_dipeptide_M125_s0.log,STEP,,,,-490.111651,,,,,,,,,,,2000,,,,,,8.04e+00,782.8182,1.17e+00,3.95e+01,2.96e-02,1.3e+05,
iso_alanine_dipeptide_M125_s0.log,STEP,,,,-490.538618,,,,,,,,,,,2500,,,,,,1.03e+01,783.2003,1.58e+00,4.16e+01,3.79e-02,2.0e+05,
iso_alanine_dipeptide_M125_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-490.07600631,,302,,splat,,,,,,,3000,125,,,,,,,,,,,
iso_alanine_dipeptide_M125_s0.log,STEP,,,,-490.532934,,,,,,,,,,,3000,,,,,,8.07e+00,782.0298,1.57e+00,4.18e+01,3.76e-02,2.4e+05,
iso_alanine_dipeptide_M125_s0.log,STEP,,,,-490.732181,,,,,,,,,,,3500,,,,,,9.41e+00,782.6463,1.62e+00,4.42e+01,3.65e-02,2.7e+05,
iso_alanine_dipeptide_M125_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-490.44034770,,386,,splat,,,,,,,4000,125,,,,,,,,,,,
iso_alanine_dipeptide_M125_s0.log,STEP,,,,-490.839544,,,,,,,,,,,4000,,,,,,9.76e+00,783.1967,1.54e+00,4.78e+01,3.22e-02,2.5e+05,
iso_alanine_dipeptide_M125_s0.log,STEP,,,,-491.036523,,,,,,,,,,,4500,,,,,,8.76e+00,782.9449,1.97e+00,6.20e+01,3.18e-02,3.1e+05,
iso_alanine_dipeptide_M125_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-490.75906325,,459,,splat,,,,,,,5000,125,,,,,,,,,,,
iso_alanine_dipeptide_M125_s0.log,STEP,,,,-491.178170,,,,,,,,,,,5000,,,,,,5.25e+00,782.5180,1.81e+00,6.78e+01,2.67e-02,3.3e+05,
iso_alanine_dipeptide_M125_s0.log,STEP,,,,-491.308153,,,,,,,,,,,5500,,,,,,4.30e+00,782.7277,2.16e+00,7.37e+01,2.93e-02,3.2e+05,
iso_alanine_dipeptide_M125_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-490.96454842,,531,,splat,,,,,,,6000,125,,,,,,,,,,,
iso_alanine_dipeptide_M125_s0.log,STEP,,,,-491.376660,,,,,,,,,,,6000,,,,,,4.98e+00,783.2071,1.68e+00,9.84e+01,1.70e-02,3.0e+05,
iso_alanine_dipeptide_M125_s0.log,STEP,,,,-491.630215,,,,,,,,,,,6500,,,,,,5.67e+00,783.4818,1.33e+00,1.19e+02,1.12e-02,4.0e+05,
iso_alanine_dipeptide_M125_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-491.36613608,,609,,splat,,,,,,,7000,125,,,,,,,,,,,
iso_alanine_dipeptide_M125_s0.log,STEP,,,,-491.735612,,,,,,,,,,,7000,,,,,,6.23e+00,783.9628,1.15e+00,1.22e+02,9.37e-03,7.5e+05,
iso_alanine_dipeptide_M125_s0.log,STEP,,,,-491.746675,,,,,,,,,,,7500,,,,,,4.56e+00,783.8422,1.15e+00,1.22e+02,9.44e-03,6.5e+05,
iso_alanine_dipeptide_M125_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-491.37435835,,683,,splat,,,,,,,8000,125,,,,,,,,,,,
iso_alanine_dipeptide_M125_s0.log,STEP,,,,-491.741236,,,,,,,,,,,8000,,,,,,8.47e+00,783.9081,9.44e-01,1.22e+02,7.74e-03,6.8e+05,
iso_alanine_dipeptide_M125_s0.log,STEP,,,,-491.824790,,,,,,,,,,,8500,,,,,,2.83e+00,784.0351,7.08e-01,1.43e+02,4.93e-03,1.1e+06,
iso_alanine_dipeptide_M125_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-491.43241643,,739,,splat,,,,,,,9000,125,,,,,,,,,,,
iso_alanine_dipeptide_M125_s0.log,STEP,,,,-491.837548,,,,,,,,,,,9000,,,,,,4.50e+00,784.1231,7.45e-01,1.51e+02,4.93e-03,9.7e+05,
iso_alanine_dipeptide_M125_s0.log,STEP,,,,-491.848821,,,,,,,,,,,9500,,,,,,4.20e+00,784.1434,5.01e-01,1.53e+02,3.28e-03,1.2e+06,
iso_alanine_dipeptide_M125_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-491.43860183,,782,,splat,,,,,,,10000,125,,,,,,,,,,,
iso_alanine_dipeptide_M125_s0.log,STEP,,,,-491.853532,,,,,,,,,,,10000,,,,,,5.78e+00,784.1981,4.16e-01,1.54e+02,2.70e-03,1.8e+06,
iso_alanine_dipeptide_M125_s0.log,STEP,,,,-491.858504,,,,,,,,,,,10500,,,,,,2.48e+00,784.3030,2.97e-01,1.54e+02,1.93e-03,2.5e+06,
iso_alanine_dipeptide_M125_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-491.44784557,,829,,splat,,,,,,,11000,125,,,,,,,,,,,
iso_alanine_dipeptide_M125_s0.log,STEP,,,,-491.861215,,,,,,,,,,,11000,,,,,,3.97e+00,784.3976,2.30e-01,1.54e+02,1.49e-03,3.6e+06,
iso_alanine_dipeptide_M125_s0.log,STEP,,,,-491.863249,,,,,,,,,,,11500,,,,,,2.45e+00,784.4442,1.78e-01,1.55e+02,1.15e-03,4.3e+06,
iso_alanine_dipeptide_M125_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-491.45287421,,867,,splat,,,,,,,12000,125,,,,,,,,,,,
iso_alanine_dipeptide_M125_s0.log,STEP,,,,-491.864291,,,,,,,,,,,11999,,,,,,1.85e+00,784.4776,1.34e-01,1.55e+02,8.63e-04,5.5e+06,
iso_alanine_dipeptide_M125_s0.log,RESULT_PARTIAL,alanine_dipeptide,,200,-491.45287421,,869,,splat,,pbe,,,,,,125,12000,0,1158,,,,,,,,
iso_alanine_dipeptide_M125_s0.log,RESULT,alanine_dipeptide,,200,-491.45287421,,889,,splat,,pbe,,,,,,125,12000,0,1158,-491.45286386,,,,,,,-0.01034542
iso_alanine_dipeptide_M250_s0.log,STEP,,,,2110.444705,,,,,,,,,,,0,,,,,,1.24e+03,847.0877,4.08e-01,8.49e+00,4.80e-02,9.2e+04,
iso_alanine_dipeptide_M250_s0.log,STEP,,,,-493.423116,,,,,,,,,,,500,,,,,,6.59e+00,786.7358,1.85e+00,9.62e+01,1.92e-02,9.7e+09,
iso_alanine_dipeptide_M250_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-494.04563359,,179,,splat,,,,,,,1000,250,,,,,,,,,,,
iso_alanine_dipeptide_M250_s0.log,STEP,,,,-494.187543,,,,,,,,,,,1000,,,,,,9.19e+00,787.1963,2.47e+00,8.51e+01,2.91e-02,3.9e+10,
iso_alanine_dipeptide_M250_s0.log,STEP,,,,-494.368144,,,,,,,,,,,1500,,,,,,9.24e+00,786.5289,3.04e+00,7.86e+01,3.87e-02,5.8e+09,
iso_alanine_dipeptide_M250_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-494.50286507,,300,,splat,,,,,,,2000,250,,,,,,,,,,,
iso_alanine_dipeptide_M250_s0.log,STEP,,,,-494.633991,,,,,,,,,,,2000,,,,,,9.80e+00,786.9418,3.78e+00,7.88e+01,4.80e-02,1.1e+10,
iso_alanine_dipeptide_M250_s0.log,STEP,,,,-494.727554,,,,,,,,,,,2500,,,,,,8.50e+00,787.1550,4.52e+00,8.50e+01,5.32e-02,1.7e+10,
iso_alanine_dipeptide_M250_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-494.72028965,,421,,splat,,,,,,,3000,250,,,,,,,,,,,
iso_alanine_dipeptide_M250_s0.log,STEP,,,,-494.855172,,,,,,,,,,,3000,,,,,,7.06e+00,787.1663,4.97e+00,8.59e+01,5.79e-02,7.9e+10,
iso_alanine_dipeptide_M250_s0.log,STEP,,,,-494.926677,,,,,,,,,,,3500,,,,,,6.06e+00,787.2247,6.26e+00,8.68e+01,7.21e-02,1.5e+10,
iso_alanine_dipeptide_M250_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-494.87646298,,541,,splat,,,,,,,4000,250,,,,,,,,,,,
iso_alanine_dipeptide_M250_s0.log,STEP,,,,-494.998720,,,,,,,,,,,4000,,,,,,6.24e+00,787.4140,6.73e+00,8.47e+01,7.95e-02,3.6e+10,
iso_alanine_dipeptide_M250_s0.log,STEP,,,,-495.053117,,,,,,,,,,,4500,,,,,,3.94e+00,787.3477,7.19e+00,9.52e+01,7.55e-02,1.6e+10,
iso_alanine_dipeptide_M250_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-494.94726410,,667,,splat,,,,,,,5000,250,,,,,,,,,,,
iso_alanine_dipeptide_M250_s0.log,STEP,,,,-495.086527,,,,,,,,,,,5000,,,,,,5.99e+00,787.0582,7.55e+00,9.99e+01,7.56e-02,7.6e+10,
iso_alanine_dipeptide_M250_s0.log,STEP,,,,-495.128352,,,,,,,,,,,5500,,,,,,4.01e+00,786.8657,8.63e+00,1.02e+02,8.46e-02,2.4e+10,
iso_alanine_dipeptide_M250_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.07801841,,788,,splat,,,,,,,6000,250,,,,,,,,,,,
iso_alanine_dipeptide_M250_s0.log,STEP,,,,-495.196792,,,,,,,,,,,6000,,,,,,3.00e+00,787.0007,8.88e+00,1.06e+02,8.40e-02,5.3e+10,
iso_alanine_dipeptide_M250_s0.log,STEP,,,,-495.229985,,,,,,,,,,,6500,,,,,,3.44e+00,787.2167,8.51e+00,1.07e+02,7.97e-02,2.7e+10,
iso_alanine_dipeptide_M250_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.14087482,,911,,splat,,,,,,,7000,250,,,,,,,,,,,
iso_alanine_dipeptide_M250_s0.log,STEP,,,,-495.257223,,,,,,,,,,,7000,,,,,,3.02e+00,787.1648,7.75e+00,1.04e+02,7.47e-02,6.7e+08,
iso_alanine_dipeptide_M250_s0.log,STEP,,,,-495.266321,,,,,,,,,,,7500,,,,,,2.65e+00,787.1499,7.49e+00,1.05e+02,7.10e-02,1.1e+10,
iso_alanine_dipeptide_M250_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.15530288,,1023,,splat,,,,,,,8000,250,,,,,,,,,,,
iso_alanine_dipeptide_M250_s0.log,STEP,,,,-495.268919,,,,,,,,,,,8000,,,,,,2.07e+00,787.2753,7.29e+00,1.06e+02,6.88e-02,1.6e+09,
iso_alanine_dipeptide_M250_s0.log,STEP,,,,-495.268192,,,,,,,,,,,8500,,,,,,2.90e+00,787.2854,7.34e+00,1.07e+02,6.86e-02,1.8e+09,
iso_alanine_dipeptide_M250_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.15872940,,1138,,splat,,,,,,,9000,250,,,,,,,,,,,
iso_alanine_dipeptide_M250_s0.log,STEP,,,,-495.271630,,,,,,,,,,,9000,,,,,,2.09e+00,787.2078,7.18e+00,1.09e+02,6.61e-02,1.2e+09,
iso_alanine_dipeptide_M250_s0.log,STEP,,,,-495.275392,,,,,,,,,,,9500,,,,,,1.27e+00,787.2556,6.32e+00,1.11e+02,5.70e-02,7.9e+08,
iso_alanine_dipeptide_M250_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.17103329,,1258,,splat,,,,,,,10000,250,,,,,,,,,,,
