_source,_record,kind,system,basis,nao,src,xc,E,dE_vs_dftax_mha,max_grad,wall_s,path,M,steps,seed,E_grid5,grid_bias_mha,grid_converged,peak_gpu_mb,peak_train_mb,polished,vs,ckpt,mu_D,exp_mu_D,exp_kind,exp_conformer,d_exp_mD,exp_target_D,d_target_mD,homo,lumo,gap,T,rho_nuc,mad_occ_mha,dF_max,dF_vs,maxF,L1_rho,L1_floor,conv,mu_grid_vs_analytic,n_occ,n_grid,occ_mo,E_hf,E_ccsd,E_ccsd_t,L1_rho_vs_pbe,nelec,gate_L1_pbe,screen_pad,stage,gradtheta_rms,gradC_rms,dF_src,wf_kind,wf_basis,L1_rho_wf,dF_wf,L1_rho_self,dF_self,frac_cbs
exp2_observables,RESULT,obs,ethanol,,,,,-154.92780915,,,,,345,,,-154.92780915,0.00000000,True,,,,cc-pv5z,polished,1.58215339,1.44100000,mu_0,anti,141.15338951,nan,nan,-0.22708841,-0.00058651,0.22650191,154.36475852,"125.8241,125.7092,309.9136,0.4557,0.4680,0.4768,0.4785,0.4967,0.4908",1.08198923,0.00335328,cc-pvtz,0.01328915,0.05754438,0.06561301,,,,,,,,,,,,,,,,dftax,cc,cc-pvtz,0.30400268,0.01705819,,,
exp2_observables,RESULT,gto_wf,alanine_dipeptide,cc-pvdz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp2,cc-pvtz,1.74771525,nan,,,
exp2_observables,RESULT,gto_wf,alanine_dipeptide,cc-pvtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp2,cc-pvtz,1.54417726,nan,,,
exp2_observables,RESULT,gto_wf,alanine_dipeptide,cc-pvqz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp2,cc-pvtz,1.52035981,nan,,,
exp2_observables,RESULT,obs,alanine_dipeptide,,,,,-494.73032354,,,,,200,,,-494.73032354,0.00000000,True,,,,cc-pvqz,raw,4.09082543,nan,none,n/a,nan,nan,nan,-0.19618304,0.03987779,0.23606083,492.46579542,"115.5457,115.3310,281.6630,175.5301,115.1287,115.5490,108.4698,279.2270,182.9581,115.9624,0.3802,0.3665,0.4090,0.3341,0.4073,0.4400,0.4390,0.3706,0.2868,0.3826,0.4266,0.4321",8.10682862,0.35366464,cc-pvqz,0.35679105,1.91264491,nan,,,,,,,,,,,,,,,,pyscf,mp2,cc-pvtz,2.24163915,,,,
exp2_observables,RESULT,obs,alanine_dipeptide,,,,,-495.46010940,,,,,468,,,-495.46010940,0.00000000,True,,,,cc-pvqz,raw,3.97645319,nan,none,n/a,nan,nan,nan,-0.21749750,-0.02297970,0.19451780,493.48956839,"125.0563,125.2242,308.2727,202.6552,124.7989,125.0694,123.4884,308.0479,202.3417,124.8651,0.4641,0.4586,0.4605,0.4572,0.4582,0.4476,0.4618,0.4587,0.4543,0.4731,0.4649,0.4667",2.01959143,0.06152417,cc-pvqz,0.06212773,0.62005592,nan,,,,,,,,,,,,,,,,pyscf,mp2,cc-pvtz,1.55773941,,,,
exp2_observables,RESULT,obs,alanine_dipeptide,,,,,-495.49412201,,,,,910,,,-495.49412201,0.00000000,True,,,,cc-pvqz,raw,4.09786193,nan,none,n/a,nan,nan,nan,-0.21372478,-0.03360770,0.18011708,493.51257848,"125.5151,125.8181,309.6106,203.7137,125.5733,125.5595,125.8978,310.7079,203.5521,125.6686,0.4685,0.4675,0.4655,0.4594,0.4676,0.4694,0.4699,0.4682,0.4567,0.4751,0.4677,0.4779",1.70858560,0.01434436,cc-pvqz,0.02346969,0.27877323,nan,,,,,,,,,,,,,,,,pyscf,mp2,cc-pvtz,1.53597336,,,,
exp2_observables,RESULT,gto_wf,alanine_dipeptide,cc-pvdz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp2,cc-pvtz,1.74771525,0.02212463,,,
exp2_observables,RESULT,gto_wf,alanine_dipeptide,cc-pvtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp2,cc-pvtz,1.54417726,0.01446737,,,
exp2_observables,RESULT,gto_wf,alanine_dipeptide,cc-pvqz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp2,cc-pvtz,1.52035981,0.01307785,,,
exp2_observables,RESULT,obs,alanine_dipeptide,,,,,-494.73032354,,,,,200,,,-494.73032354,0.00000000,True,,,,cc-pvqz,raw,4.09082543,nan,none,n/a,nan,nan,nan,-0.19618304,0.03987779,0.23606083,492.46579542,"115.5457,115.3310,281.6630,175.5301,115.1287,115.5490,108.4698,279.2270,182.9581,115.9624,0.3802,0.3665,0.4090,0.3341,0.4073,0.4400,0.4390,0.3706,0.2868,0.3826,0.4266,0.4321",8.10682862,0.35366464,cc-pvqz,0.35679105,1.91264491,nan,,,,,,,,,,,,,,,,pyscf,mp2,cc-pvtz,2.24163915,0.34779674,,,
exp2_observables,RESULT,obs,alanine_dipeptide,,,,,-495.46010940,,,,,468,,,-495.46010940,0.00000000,True,,,,cc-pvqz,raw,3.97645319,nan,none,n/a,nan,nan,nan,-0.21749750,-0.02297970,0.19451780,493.48956839,"125.0563,125.2242,308.2727,202.6552,124.7989,125.0694,123.4884,308.0479,202.3417,124.8651,0.4641,0.4586,0.4605,0.4572,0.4582,0.4476,0.4618,0.4587,0.4543,0.4731,0.4649,0.4667",2.01959143,0.06152417,cc-pvqz,0.06212773,0.62005592,nan,,,,,,,,,,,,,,,,pyscf,mp2,cc-pvtz,1.55773941,0.06158067,,,
exp2_observables,RESULT,obs,alanine_dipeptide,,,,,-495.49412201,,,,,910,,,-495.49412201,0.00000000,True,,,,cc-pvqz,raw,4.09786193,nan,none,n/a,nan,nan,nan,-0.21372478,-0.03360770,0.18011708,493.51257848,"125.5151,125.8181,309.6106,203.7137,125.5733,125.5595,125.8978,310.7079,203.5521,125.6686,0.4685,0.4675,0.4655,0.4594,0.4676,0.4694,0.4699,0.4682,0.4567,0.4751,0.4677,0.4779",1.70858560,0.01434436,cc-pvqz,0.02346969,0.27877323,nan,,,,,,,,,,,,,,,,pyscf,mp2,cc-pvtz,1.53597336,0.02555383,,,
exp2_observables,RESULT,obs,alanine_dipeptide,,,,,-494.73032354,,,,,200,,,,,,,,,cc-pvqz,raw,4.09082543,nan,none,n/a,nan,nan,nan,-0.19618304,0.03987779,0.23606083,492.46579542,"115.5457,115.3310,281.6630,175.5301,115.1287,115.5490,108.4698,279.2270,182.9581,115.9624,0.3802,0.3665,0.4090,0.3341,0.4073,0.4400,0.4390,0.3706,0.2868,0.3826,0.4266,0.4321",8.10682862,0.35366464,cc-pvqz,0.35679105,1.91264491,nan,,,,,,,,,,,,,,,,pyscf,mp2,cc-pvtz,2.24163915,0.34779674,,,
exp2_observables,RESULT,obs,alanine_dipeptide,,,,,-495.46010940,,,,,468,,,,,,,,,cc-pvqz,raw,3.97645319,nan,none,n/a,nan,nan,nan,-0.21749750,-0.02297970,0.19451780,493.48956839,"125.0563,125.2242,308.2727,202.6552,124.7989,125.0694,123.4884,308.0479,202.3417,124.8651,0.4641,0.4586,0.4605,0.4572,0.4582,0.4476,0.4618,0.4587,0.4543,0.4731,0.4649,0.4667",2.01959143,0.06152417,cc-pvqz,0.06212773,0.62005592,nan,,,,,,,,,,,,,,,,pyscf,mp2,cc-pvtz,1.55773941,0.06158067,,,
exp2_observables,RESULT,obs,alanine_dipeptide,,,,,-495.49412201,,,,,910,,,,,,,,,cc-pvqz,raw,4.09786193,nan,none,n/a,nan,nan,nan,-0.21372478,-0.03360770,0.18011708,493.51257848,"125.5151,125.8181,309.6106,203.7137,125.5733,125.5595,125.8978,310.7079,203.5521,125.6686,0.4685,0.4675,0.4655,0.4594,0.4676,0.4694,0.4699,0.4682,0.4567,0.4751,0.4677,0.4779",1.70858560,0.01434436,cc-pvqz,0.02346969,0.27877323,nan,,,,,,,,,,,,,,,,pyscf,mp2,cc-pvtz,1.53597336,0.02555383,,,
exp2_observables,RESULT,obs,ethanol,,,,,-154.91474065,,,,,174,,,,,,,,,cc-pv5z,polished,1.52091981,1.44100000,mu_0,anti,79.91981036,nan,nan,-0.23055956,0.04922175,0.27978131,154.36095392,"125.0945,125.0170,307.6918,0.4517,0.4669,0.4672,0.4643,0.4862,0.4724",1.44207674,0.00915902,cc-pv5z,0.01622113,0.14173977,0.06561301,,,,,,,,,,,,,,,,pyscf,cc,cc-pvtz,0.32300910,0.02244781,,,
exp2_observables,RESULT,obs,ethanol,,,,,-154.92780915,,,,,345,,,,,,,,,cc-pv5z,polished,1.58215339,1.44100000,mu_0,anti,141.15338951,nan,nan,-0.22708841,-0.00058651,0.22650191,154.36475852,"125.8241,125.7092,309.9136,0.4557,0.4680,0.4768,0.4785,0.4967,0.4908",1.08198923,0.00376939,cc-pv5z,0.01328915,0.05754438,0.06561301,,,,,,,,,,,,,,,,pyscf,cc,cc-pvtz,0.30400268,0.01705819,,,
exp2_observables,RESULT,obs,ethanol,,,,,-154.92053988,,,,,432,,,,,,,,,cc-pv5z,raw,1.57110127,1.44100000,mu_0,anti,130.10127343,nan,nan,-0.22641243,-0.00239449,0.22401793,154.36512314,"125.8245,125.9517,310.7848,0.4503,0.4658,0.4805,0.4714,0.4943,0.4915",0.80741763,0.00477097,cc-pv5z,0.01369423,0.04839527,0.06561301,,,,,,,,,,,,,,,,pyscf,cc,cc-pvtz,0.30085227,0.01630488,,,
exp2_observables,RESULT,obs,ethanol,,,,,-154.68461921,,,,,72,,,,,,,,,cc-pv5z,polished,0.93839330,1.44100000,mu_0,anti,-502.60670145,nan,nan,-0.21599769,0.19734472,0.41334242,154.07359964,"115.1467,115.6524,281.4473,0.3191,0.4359,0.3923,0.4382,0.4509,0.4066",9.23148872,0.15272392,cc-pv5z,0.16044920,0.78015149,0.06561301,,,,,,,,,,,,,,,,pyscf,cc,cc-pvtz,0.77081211,0.15267152,,,
exp2_observables,RESULT,obs,water,,,,,-76.38943717,,,,,115,,,,,,,,,cc-pv5z,polished,1.79022483,1.85498000,mu_0,n/a,-64.75517246,1.85908000,-68.85517246,-0.26736138,-0.01195720,0.25540418,76.16119775,"309.9381,0.4616,0.4602",3.15484417,0.00214170,cc-pvqz,0.01406485,0.03117664,0.05523718,,,,,,,,,,,,,,,,dftax,cc,cc-pv5z,0.10200853,0.01952652,,,
exp2_observables,RESULT,obs,water,,,,,-76.38980810,,,,,192,,,,,,,,,cc-pv5z,raw,1.79498117,1.85498000,mu_0,n/a,-59.99882939,1.85908000,-64.09882939,-0.26660792,-0.02230327,0.24430465,76.16153030,"310.6481,0.4578,0.4584",2.96231024,0.00170150,cc-pvqz,0.01392130,0.02822932,0.05523718,,,,,,,,,,,,,,,,dftax,cc,cc-pv5z,0.09980455,0.01938296,,,
exp2_observables,RESULT,obs,water,,,,,-76.27993662,,,,,24,,,,,,,,,cc-pv5z,polished,1.68717173,1.85498000,mu_0,n/a,-167.80827141,1.85908000,-171.90827141,-0.25695877,0.50053440,0.75749316,76.03536683,"276.5191,0.3100,0.3905",14.23713115,0.10518714,cc-pvqz,0.10518695,0.31812805,0.05523718,,,,,,,,,,,,,,,,dftax,cc,cc-pv5z,0.31956118,0.10518695,,,
exp2_observables,RESULT,obs,water,,,,,-76.38665197,,,,,58,,,,,,,,,cc-pv5z,polished,1.79058410,1.85498000,mu_0,n/a,-64.39590002,1.85908000,-68.49590002,-0.26910369,0.03885929,0.30796299,76.15791642,"307.6763,0.4580,0.4486",3.34106134,0.00816300,cc-pvqz,0.02113346,0.06750737,0.05523718,,,,,,,,,,,,,,,,dftax,cc,cc-pv5z,0.10942073,0.02659512,,,
exp2_observables,RESULT,obs_selfref,water,,,,,-76.27993662,,,,,24,,,,,,,,,splatcbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34895259,0.10348565,0.44181607
exp2_observables,RESULT,obs_selfref,water,,,,,-76.38665197,,,,,58,,,,,,,,,splatcbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08471116,0.00721514,0.44181607
exp2_observables,RESULT,obs_selfref,water,,,,,-76.38943717,,,,,115,,,,,,,,,splatcbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03556060,0.00384319,0.44181607
exp2_observables,RESULT,obs_selfref,water,,,,,-76.38980810,,,,,192,,,,,,,,,splatcbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02105411,0.00199052,0.44181607
exp2_observables,RESULT,gto_selfref,water,cc-pvdz,,,,,,,,,,,,,,,,,,splatcbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40869097,0.02889161,0.44181607
exp2_observables,RESULT,gto_selfref,water,cc-pvtz,,,,,,,,,,,,,,,,,,splatcbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28322219,0.03876983,0.44181607
exp2_observables,RESULT,gto_selfref,water,cc-pvqz,,,,,,,,,,,,,,,,,,splatcbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09009202,0.00170150,0.44181607
exp2_observables,RESULT,gto_selfref,water,cc-pv5z,,,,,,,,,,,,,,,,,,splatcbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04781316,nan,0.44181607
exp2_observables,RESULT,obs_selfref,ethanol,,,,,-154.68461921,,,,,72,,,,,,,,,splatcbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.90876701,0.15334503,0.44199033
exp2_observables,RESULT,obs_selfref,ethanol,,,,,-154.91474065,,,,,174,,,,,,,,,splatcbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26566164,0.02048801,0.44199033
exp2_observables,RESULT,obs_selfref,ethanol,,,,,-154.92780915,,,,,345,,,,,,,,,splatcbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12798921,0.01426534,0.44199033
exp2_observables,RESULT,gto_selfref,ethanol,cc-pvdz,,,,,,,,,,,,,,,,,,splatcbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85707087,0.03286878,0.44199033
exp2_observables,RESULT,gto_selfref,ethanol,cc-pvtz,,,,,,,,,,,,,,,,,,splatcbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27955960,0.01486622,0.44199033
exp2_observables,RESULT,gto_selfref,ethanol,cc-pvqz,,,,,,,,,,,,,,,,,,splatcbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20958075,0.01450652,0.44199033
exp2_observables,RESULT,gto_selfref,ethanol,cc-pv5z,,,,,,,,,,,,,,,,,,splatcbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17547665,0.01449301,0.44199033
exp2_observables,RESULT,obs_selfref,alanine_dipeptide,,,,,-494.73032354,,,,,200,,,,,,,,,splatcbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.11732731,0.36417108,0.38096602
exp2_observables,RESULT,obs_selfref,alanine_dipeptide,,,,,-495.46010940,,,,,468,,,,,,,,,splatcbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77157141,0.11766848,0.38096602
exp2_observables,RESULT,obs_selfref,alanine_dipeptide,,,,,-495.49412201,,,,,910,,,,,,,,,splatcbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23208024,0.06816831,0.38096602
exp2_observables,RESULT,gto_selfref,alanine_dipeptide,cc-pvdz,,,,,,,,,,,,,,,,,,splatcbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.64626681,0.07153825,0.38096602
exp2_observables,RESULT,gto_selfref,alanine_dipeptide,cc-pvtz,,,,,,,,,,,,,,,,,,splatcbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64814160,0.07003539,0.38096602
exp2_observables,RESULT,gto_selfref,alanine_dipeptide,cc-pvqz,,,,,,,,,,,,,,,,,,splatcbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.46715230,0.07001299,0.38096602
